ticker,category,selected,rest
Shein,E-commerce,0.04494822821045667,0.032166663907430046
Fundacion Teaming,Non-Profit,0.004407278431702026,0.006842330670258497
Mercedes Benz,Automotive,0.03787842005325282,0.036564525863544806
Marco Aldany,Apparel,0.0228533818370589,0.012945612239986812
Som Energia,Energy,0.038191607605896655,0.05888027074425774
SMAP,Parking,0.0010873068667038395,0.0009743840012396814
K-Tuin,Retail Stores,0.0691103075905462,0.051971147487020954
La Redoute,E-commerce,0.018016881480689247,0.009010481989932744
Cepsa,Fuel,0.9004258390587078,0.898534093066312
Eroski Estaciones de Sercvicio,Fuel,0.025277710558064954,0.02543749404844313
Toys R Us,Retail Stores,0.06047183094651421,0.03830628747909262
Ubereats.com,Delivery,0.08256346647536326,0.08274271468142878
Mamma Mia,Restaurant,0.002888539226201055,0.002077336579895015
Blanco,Home Goods,0.0019396326287670768,0.0010188637294491734
Vodafone,Telecom,1.945604691098684,2.438623080834125
Habanera,Restaurant,0.004430638337131911,0.0022577861636528004
Ahorramas,Grocery,0.5989559171633163,0.5074934998763085
Santander Generales,Insurance,0.07365558688221294,0.08043885099905367
Twins,Retail Stores,0.04447169730042891,0.0460302982157355
Northweek,Apparel,0.0031068739063212897,0.003293711946314253
G Star,Apparel,0.006070873635956018,0.005117444290786067
La Mafia,Restaurant,0.010858685011500736,0.007114257515326231
Volkswagen Financial Services,Financial Services,0.9036344043139196,0.8216546873830403
Udaco,Education,0.0022844229568987967,0.0022181364008952175
Tino Gonzalez,Restaurant,0.00555912000045841,0.004834334768591915
Cashper,Financial Services,0.01874396176384134,0.04408110856622994
Intimissimi,Apparel,0.04798458718163115,0.01601328417167012
Ecooltra,Transportation,0.01886581348572894,0.017633515573681244
Guadalcesa,Utilities,0.0010189936079438937,0.001169849702326575
Merkal,Grocery,0.05017649627961041,0.0381319405333709
Reparalia,Home Improvement,0.003615636329516774,0.005309830342208781
Euskaltel,Telecom,0.09346749293636117,0.10914873180164103
Logitravel.com,Travel,0.03883759394047606,0.03365153205973288
Saba Aparcamientos,Transportation,0.010485568362797432,0.008751066119928949
Agoda.com,Travel,0.004465563194872094,0.00414497848490799
Toy Planet,Retail Stores,0.00850510084311136,0.00540106737091109
Airbnb.com,Travel,0.6443796816331337,0.493022491884572
Oxfam Interman,Non-Profit,0.020231980588464715,0.02503561522172037
La Tagliatella,Restaurant,0.13089599691348694,0.09055590461694847
Perfumerias Laguna,Beauty,0.0017092489692917205,0.0011233897047831067
Claire's,Apparel,0.00890509059337031,0.004379396629655866
Only You Hotels,Travel,0.0022640744888103013,0.0016488414309833001
Metro Barcelona,Transportation,0.12373936561240531,0.14644575105384483
Caser,Insurance,0.25564997911308707,0.29065818477904315
Auto Res,Insurance,0.006314908173117476,0.006465407287143001
Faunia,Attractions,0.0055707027857438965,0.003988204395934794
Hertz,Transportation,0.04084331340467503,0.04010741473763795
AMA Seguros,Insurance,0.0637798198968776,0.060483666708103095
Amazonico,Restaurant,0.0034421580756490958,0.002038340513219568
Spagnolo,Restaurant,0.0014915161923907327,0.0014403912485778875
PSN,Gaming,0.028180321069607533,0.022964812478817778
Alimerka,Grocery,0.14188666628140276,0.1279261911438381
Reale,Insurance,0.16380972305651384,0.2147390974672837
Aviva,Insurance,0.009466437693723712,0.010340515397548917
Top Recambios,Automotive,0.006423670708643187,0.007791712820360641
Peggy Sue's,Restaurant,0.0013545537227242742,0.001219233651375907
Steam,Gaming,0.027521231824191035,0.08235652418009953
Vitaldent,Healthcare,0.0051954959771014515,0.006638028388337441
Nautalia,Travel,0.020579604134751624,0.015397664166988147
Perfumeria If,Beauty,0.0014470857462515582,0.001028980085596779
PETuluku,Pet Supplies,0.004999574750142531,0.004938219179661107
Uber,Transportation,0.1708746050553314,0.13853360161865502
Subway,Fast Food,0.003947407549464208,0.0048217744232537186
Dormity,Home Goods,0.007297526556991773,0.007463972259409317
EDP HC Energia,Energy,0.031063917267004148,0.04218255503673185
HBO,Streaming,0.05176349669166598,0.05337729039524592
El Ganso,Apparel,0.024831842546536503,0.011838663311625848
Wish,E-commerce,0.02589467133911102,0.06254278664348112
Super Amara,Grocery,0.036799201582540214,0.01488683442548889
Chicfy,E-commerce,0.010908780389753944,0.003926396085882619
Bimba y Lola,Apparel,0.05552995878628921,0.011387893061405259
Honda Bank,Financial Services,0.06345515817428858,0.06950615461993026
Starbucks,Restaurant,0.04483437059733402,0.02880272526619342
Ibis Budget,Travel,0.005850011565861645,0.006423796854523027
Starlite,Events,0.005040577700362757,0.002780075618520932
Petit Bateau,Children,0.0029030704566760093,0.0004916532142162899
Balearia,Transportation,0.025567024803800284,0.019814994154147295
Budget,Rental Cars,0.0037851355617676036,0.0034147429846940907
Adidas,Apparel,0.10436226682919764,0.06637843593250006
Querol,Grocery,0.005100834159900594,0.00401217664750314
Condis Express,Grocery,0.005068828159018122,0.005299441461464062
La Vaca Argentina,Restaurant,0.0015159216746149866,0.0013606533653668306
Amoma.com,Travel,0.01172896164429413,0.010800020384627516
AC Hotels,Travel,0.0026013065466911674,0.0020295982249850584
Kaspersky,Cybersecurity,0.0016754144769881893,0.0023632834603936753
Paco perfumerias,Beauty,0.007613987176880979,0.004603744836160757
Sport Zone,Retail Stores,0.013746556934110919,0.009359364597575786
Sagardi,Restaurant,0.0015058385918812341,0.0012898858039690415
Caja Rural,Banking,0.04083138357688385,0.04220519303340889
Pedro del Hierro,Apparel,0.009736099023547794,0.004210743592476959
